prob_pred,n_bins,strategy,ymax,metric_name,metric_value,model_name,b,m
0.02857130776277491,10,uniform,0.2,prob_true,0.02356020942408377,fit-age-sex,8,0
0.049307990950087914,10,uniform,0.2,prob_true,0.09424083769633508,fit-age-sex,8,0
0.06908012444419587,10,uniform,0.2,prob_true,0.10294117647058823,fit-age-sex,8,0
0.08930073625001378,10,uniform,0.2,prob_true,0.08771929824561403,fit-age-sex,8,0
0.10978229179635328,10,uniform,0.2,prob_true,0.19230769230769232,fit-age-sex,8,0
0.12878820416129613,10,uniform,0.2,prob_true,0.06451612903225806,fit-age-sex,8,0
0.14896163177601685,10,uniform,0.2,prob_true,0.08,fit-age-sex,8,0
0.16517531030692534,10,uniform,0.2,prob_true,0.16666666666666666,fit-age-sex,8,0
0.1875236391368709,10,uniform,0.2,prob_true,0.5625,fit-age-sex,8,0
0.005152301609493634,10,uniform,0.2,n_total,4139.0,fit-age-sex,8,0
0.02857130776277491,10,uniform,0.2,n_total,382.0,fit-age-sex,8,0
0.049307990950087914,10,uniform,0.2,n_total,191.0,fit-age-sex,8,0
0.06908012444419587,10,uniform,0.2,n_total,68.0,fit-age-sex,8,0
0.08930073625001378,10,uniform,0.2,n_total,57.0,fit-age-sex,8,0
0.10978229179635328,10,uniform,0.2,n_total,26.0,fit-age-sex,8,0
0.12878820416129613,10,uniform,0.2,n_total,31.0,fit-age-sex,8,0
0.14896163177601685,10,uniform,0.2,n_total,25.0,fit-age-sex,8,0
0.16517531030692534,10,uniform,0.2,n_total,6.0,fit-age-sex,8,0
0.1875236391368709,10,uniform,0.2,n_total,16.0,fit-age-sex,8,0
0.005152301609493634,10,uniform,0.2,n_event,20.0,fit-age-sex,8,0
0.02857130776277491,10,uniform,0.2,n_event,9.0,fit-age-sex,8,0
0.049307990950087914,10,uniform,0.2,n_event,18.0,fit-age-sex,8,0
0.06908012444419587,10,uniform,0.2,n_event,7.0,fit-age-sex,8,0
0.08930073625001378,10,uniform,0.2,n_event,5.0,fit-age-sex,8,0
0.10978229179635328,10,uniform,0.2,n_event,5.0,fit-age-sex,8,0
0.12878820416129613,10,uniform,0.2,n_event,2.0,fit-age-sex,8,0
0.14896163177601685,10,uniform,0.2,n_event,2.0,fit-age-sex,8,0
0.16517531030692534,10,uniform,0.2,n_event,1.0,fit-age-sex,8,0
0.1875236391368709,10,uniform,0.2,n_event,9.0,fit-age-sex,8,0
0.00896187908850299,10,uniform,0.62,prob_true,0.010586491636671608,fit-age-sex,8,0
0.08837362973702229,10,uniform,0.62,prob_true,0.09868421052631579,fit-age-sex,8,0
0.14898754919303964,10,uniform,0.62,prob_true,0.125,fit-age-sex,8,0
0.20851346765881998,10,uniform,0.62,prob_true,0.18181818181818182,fit-age-sex,8,0
0.2710724022807985,10,uniform,0.62,prob_true,0.4,fit-age-sex,8,0
0.35132478984340343,10,uniform,0.62,prob_true,0.3,fit-age-sex,8,0
0.40227970402133884,10,uniform,0.62,prob_true,0.25,fit-age-sex,8,0
0.4660528211297989,10,uniform,0.62,prob_true,0.0,fit-age-sex,8,0
0.541287626547062,10,uniform,0.62,prob_true,0.3333333333333333,fit-age-sex,8,0
0.00896187908850299,10,uniform,0.62,n_total,4723.0,fit-age-sex,8,0
0.08837362973702229,10,uniform,0.62,n_total,152.0,fit-age-sex,8,0
0.14898754919303964,10,uniform,0.62,n_total,56.0,fit-age-sex,8,0
0.20851346765881998,10,uniform,0.62,n_total,33.0,fit-age-sex,8,0
0.2710724022807985,10,uniform,0.62,n_total,10.0,fit-age-sex,8,0
0.35132478984340343,10,uniform,0.62,n_total,10.0,fit-age-sex,8,0
0.40227970402133884,10,uniform,0.62,n_total,8.0,fit-age-sex,8,0
0.4660528211297989,10,uniform,0.62,n_total,5.0,fit-age-sex,8,0
0.541287626547062,10,uniform,0.62,n_total,3.0,fit-age-sex,8,0
0.00896187908850299,10,uniform,0.62,n_event,50.0,fit-age-sex,8,0
0.08837362973702229,10,uniform,0.62,n_event,15.0,fit-age-sex,8,0
0.14898754919303964,10,uniform,0.62,n_event,7.0,fit-age-sex,8,0
0.20851346765881998,10,uniform,0.62,n_event,6.0,fit-age-sex,8,0
0.2710724022807985,10,uniform,0.62,n_event,4.0,fit-age-sex,8,0
0.35132478984340343,10,uniform,0.62,n_event,3.0,fit-age-sex,8,0
0.40227970402133884,10,uniform,0.62,n_event,2.0,fit-age-sex,8,0
0.4660528211297989,10,uniform,0.62,n_event,0.0,fit-age-sex,8,0
0.541287626547062,10,uniform,0.62,n_event,1.0,fit-age-sex,8,0
0.004874601557433685,10,uniform,0.2,prob_true,0.004271356783919598,fit-spline,8,0
0.028864647499309375,10,uniform,0.2,prob_true,0.019002375296912115,fit-spline,8,0
0.04969566677043798,10,uniform,0.2,prob_true,0.05963302752293578,fit-spline,8,0
0.06856931374711694,10,uniform,0.2,prob_true,0.11904761904761904,fit-spline,8,0
0.09064466750407493,10,uniform,0.2,prob_true,0.08064516129032258,fit-spline,8,0
