model,threshold,metric_name,metric_value,model_name,m,q025,q975,ci_low,ci_high
model,0.05,pp,343.0,fit-age-sex,0,310.95,374.09999999999997,310.95,374.09999999999997
model,0.1,pp,151.0,fit-age-sex,0,128.95,179.04999999999998,128.95,179.04999999999998
model,0.2,pp,53.0,fit-age-sex,0,36.95,69.0,36.95,69.0
model,0.005,pn,2642.0,fit-age-sex,0,2572.0,2704.0,2572.0,2704.0
model,0.01,pn,3545.0,fit-age-sex,0,3470.125,3605.0,3470.125,3605.0
model,0.0141,pn,3894.0,fit-age-sex,0,3840.475,3950.525,3840.475,3950.525
model,0.02,pn,4186.0,fit-age-sex,0,4132.275,4231.525,4132.275,4231.525
model,0.03,pn,4430.0,fit-age-sex,0,4383.275,4475.625,4383.275,4475.625
model,0.04,pn,4566.0,fit-age-sex,0,4522.9,4604.05,4522.9,4604.05
model,0.05,pn,4657.0,fit-age-sex,0,4625.9,4689.05,4625.9,4689.05
model,0.1,pn,4849.0,fit-age-sex,0,4820.95,4871.05,4820.95,4871.05
model,0.2,pn,4947.0,fit-age-sex,0,4931.0,4963.05,4931.0,4963.05
model,0.005,tp,83.0,fit-age-sex,0,64.95,102.04999999999998,64.95,102.04999999999998
model,0.01,tp,74.0,fit-age-sex,0,57.474999999999994,92.52499999999998,57.474999999999994,92.52499999999998
model,0.0141,tp,67.0,fit-age-sex,0,52.475,84.52499999999999,52.475,84.52499999999999
model,0.02,tp,62.0,fit-age-sex,0,48.42499999999999,80.0,48.42499999999999,80.0
model,0.03,tp,54.0,fit-age-sex,0,42.99999999999999,71.04999999999998,42.99999999999999,71.04999999999998
model,0.04,tp,49.0,fit-age-sex,0,37.95,62.524999999999984,37.95,62.524999999999984
model,0.05,tp,45.00000000000001,fit-age-sex,0,33.475,57.524999999999984,33.475,57.524999999999984
model,0.1,tp,30.0,fit-age-sex,0,20.475,40.524999999999984,20.475,40.524999999999984
model,0.2,tp,14.000000000000002,fit-age-sex,0,6.0,21.000000000000004,6.0,21.000000000000004
model,0.005,fp,2275.0,fit-age-sex,0,2212.425,2337.525,2212.425,2337.525
model,0.01,fp,1381.0,fit-age-sex,0,1324.4750000000001,1453.0249999999999,1324.4750000000001,1453.0249999999999
model,0.0141,fp,1039.0,fit-age-sex,0,983.9999999999999,1093.05,983.9999999999999,1093.05
model,0.02,fp,752.0,fit-age-sex,0,708.4250000000001,799.25,708.4250000000001,799.25
model,0.03,fp,516.0,fit-age-sex,0,474.475,562.525,474.475,562.525
model,0.04,fp,385.0,fit-age-sex,0,353.42499999999995,423.57499999999993,353.42499999999995,423.57499999999993
model,0.05,fp,298.0,fit-age-sex,0,269.95,329.575,269.95,329.575
model,0.1,fp,121.00000000000001,fit-age-sex,0,102.94999999999999,146.04999999999998,102.94999999999999,146.04999999999998
model,0.2,fp,39.0,fit-age-sex,0,25.475,54.04999999999998,25.475,54.04999999999998
model,0.005,tn,2639.0,fit-age-sex,0,2569.475,2700.525,2569.475,2700.525
model,0.01,tn,3533.0,fit-age-sex,0,3460.6,3591.1,3460.6,3591.1
model,0.0141,tn,3875.0,fit-age-sex,0,3820.0,3930.1,3820.0,3930.1
model,0.02,tn,4162.0,fit-age-sex,0,4103.475,4206.525,4103.475,4206.525
model,0.03,tn,4398.0,fit-age-sex,0,4345.0,4443.525,4345.0,4443.525
model,0.04,tn,4529.0,fit-age-sex,0,4486.425,4570.525,4486.425,4570.525
model,0.05,tn,4616.0,fit-age-sex,0,4575.475,4651.1,4575.475,4651.1
model,0.1,tn,4793.0,fit-age-sex,0,4758.325,4820.575,4758.325,4820.575
model,0.2,tn,4875.0,fit-age-sex,0,4852.0,4897.05,4852.0,4897.05
model,0.005,fn,3.0,fit-age-sex,0,0.9999999999999858,5.000000000000014,0.9999999999999858,5.000000000000014
model,0.01,fn,12.0,fit-age-sex,0,7.0,19.04999999999999,7.0,19.04999999999999
model,0.0141,fn,19.0,fit-age-sex,0,11.999999999999996,26.524999999999995,11.999999999999996,26.524999999999995
model,0.02,fn,24.0,fit-age-sex,0,14.999999999999996,33.525,14.999999999999996,33.525
model,0.03,fn,32.0,fit-age-sex,0,21.475,44.52499999999999,21.475,44.52499999999999
model,0.04,fn,37.0,fit-age-sex,0,25.0,50.52499999999999,25.0,50.52499999999999
model,0.05,fn,40.99999999999999,fit-age-sex,0,31.0,55.0,31.0,55.0
model,0.1,fn,56.0,fit-age-sex,0,42.95,69.52499999999999,42.95,69.52499999999999
model,0.2,fn,72.0,fit-age-sex,0,57.0,90.0,57.0,90.0
model,0.005,test_neg_rate,0.5284,fit-age-sex,0,0.5144,0.5408,0.5144,0.5408
model,0.01,test_neg_rate,0.709,fit-age-sex,0,0.694025,0.721,0.694025,0.721
model,0.0141,test_neg_rate,0.7788,fit-age-sex,0,0.768095,0.7901050000000001,0.768095,0.7901050000000001
model,0.02,test_neg_rate,0.8372,fit-age-sex,0,0.826455,0.846305,0.826455,0.846305
model,0.03,test_neg_rate,0.886,fit-age-sex,0,0.8766550000000001,0.895125,0.8766550000000001,0.895125
model,0.04,test_neg_rate,0.9132,fit-age-sex,0,0.90458,0.92081,0.90458,0.92081
model,0.05,test_neg_rate,0.9314,fit-age-sex,0,0.92518,0.9378099999999999,0.92518,0.9378099999999999
model,0.1,test_neg_rate,0.9698,fit-age-sex,0,0.96419,0.97421,0.96419,0.97421
model,0.2,test_neg_rate,0.9894,fit-age-sex,0,0.9862,0.99261,0.9862,0.99261
model,0.005,tn_rate,0.5278,fit-age-sex,0,0.513895,0.5401050000000001,0.513895,0.5401050000000001
model,0.01,tn_rate,0.7066,fit-age-sex,0,0.69212,0.71822,0.69212,0.71822
model,0.0141,tn_rate,0.775,fit-age-sex,0,0.764,0.7860199999999999,0.764,0.7860199999999999
model,0.02,tn_rate,0.8324,fit-age-sex,0,0.820695,0.841305,0.820695,0.841305
model,0.03,tn_rate,0.8796,fit-age-sex,0,0.869,0.888705,0.869,0.888705
model,0.04,tn_rate,0.9058,fit-age-sex,0,0.897285,0.9141050000000001,0.897285,0.9141050000000001
model,0.05,tn_rate,0.9232,fit-age-sex,0,0.915095,0.9302199999999999,0.915095,0.9302199999999999
model,0.1,tn_rate,0.9586,fit-age-sex,0,0.951665,0.964115,0.951665,0.964115
model,0.2,tn_rate,0.975,fit-age-sex,0,0.9704,0.97941,0.9704,0.97941
model,0.005,fn_rate,0.0006,fit-age-sex,0,0.00019999999999999716,0.0010000000000000028,0.00019999999999999716,0.0010000000000000028
model,0.01,fn_rate,0.0024,fit-age-sex,0,0.0014,0.003809999999999998,0.0014,0.003809999999999998
model,0.0141,fn_rate,0.0038,fit-age-sex,0,0.002399999999999999,0.005304999999999999,0.002399999999999999,0.005304999999999999
model,0.02,fn_rate,0.0048,fit-age-sex,0,0.002999999999999999,0.006704999999999999,0.002999999999999999,0.006704999999999999
model,0.03,fn_rate,0.0064,fit-age-sex,0,0.004295,0.008904999999999998,0.004295,0.008904999999999998
model,0.04,fn_rate,0.0074,fit-age-sex,0,0.005,0.010105,0.005,0.010105
model,0.05,fn_rate,0.008199999999999999,fit-age-sex,0,0.0062,0.011,0.0062,0.011
model,0.1,fn_rate,0.0112,fit-age-sex,0,0.00859,0.013904999999999999,0.00859,0.013904999999999999
model,0.2,fn_rate,0.0144,fit-age-sex,0,0.0114,0.018,0.0114,0.018
model,0.005,pp1000,471.6,fit-age-sex,0,459.2,485.59999999999997,459.2,485.59999999999997
model,0.01,pp1000,291.0,fit-age-sex,0,279.0,305.97499999999997,279.0,305.97499999999997
model,0.0141,pp1000,221.20000000000002,fit-age-sex,0,209.89499999999998,231.905,209.89499999999998,231.905
model,0.02,pp1000,162.8,fit-age-sex,0,153.695,173.545,153.695,173.545
model,0.03,pp1000,114.0,fit-age-sex,0,104.875,123.34499999999998,104.875,123.34499999999998
model,0.04,pp1000,86.8,fit-age-sex,0,79.19,95.41999999999999,79.19,95.41999999999999
model,0.05,pp1000,68.6,fit-age-sex,0,62.19,74.82,62.19,74.82
model,0.1,pp1000,30.200000000000003,fit-age-sex,0,25.79,35.809999999999995,25.79,35.809999999999995
model,0.2,pp1000,10.6,fit-age-sex,0,7.39,13.799999999999999,7.39,13.799999999999999
model,0.005,pn1000,528.4,fit-age-sex,0,514.4,540.8,514.4,540.8
model,0.01,pn1000,709.0,fit-age-sex,0,694.025,721.0,694.025,721.0
model,0.0141,pn1000,778.8000000000001,fit-age-sex,0,768.095,790.105,768.095,790.105
model,0.02,pn1000,837.2,fit-age-sex,0,826.455,846.3050000000001,826.455,846.3050000000001
model,0.03,pn1000,886.0,fit-age-sex,0,876.6550000000001,895.1249999999999,876.6550000000001,895.1249999999999
model,0.04,pn1000,913.2,fit-age-sex,0,904.58,920.8100000000001,904.58,920.8100000000001
model,0.05,pn1000,931.4,fit-age-sex,0,925.18,937.8100000000001,925.18,937.8100000000001
model,0.1,pn1000,969.8,fit-age-sex,0,964.19,974.21,964.19,974.21
model,0.2,pn1000,989.4,fit-age-sex,0,986.1999999999999,992.61,986.1999999999999,992.61
model,0.005,tp1000,16.6,fit-age-sex,0,12.99,20.409999999999997,12.99,20.409999999999997
model,0.01,tp1000,14.799999999999999,fit-age-sex,0,11.495,18.504999999999995,11.495,18.504999999999995
model,0.0141,tp1000,13.4,fit-age-sex,0,10.495000000000001,16.904999999999998,10.495000000000001,16.904999999999998
model,0.02,tp1000,12.4,fit-age-sex,0,9.684999999999999,16.0,9.684999999999999,16.0
model,0.03,tp1000,10.8,fit-age-sex,0,8.599999999999998,14.209999999999997,8.599999999999998,14.209999999999997
model,0.04,tp1000,9.799999999999999,fit-age-sex,0,7.59,12.504999999999997,7.59,12.504999999999997
model,0.05,tp1000,9.000000000000002,fit-age-sex,0,6.694999999999999,11.504999999999999,6.694999999999999,11.504999999999999
model,0.1,tp1000,6.0,fit-age-sex,0,4.095,8.104999999999999,4.095,8.104999999999999
model,0.2,tp1000,2.8000000000000003,fit-age-sex,0,1.2,4.2,1.2,4.2
model,0.005,fp1000,455.0,fit-age-sex,0,442.485,467.505,442.485,467.505
model,0.01,fp1000,276.2,fit-age-sex,0,264.895,290.60499999999996,264.895,290.60499999999996
model,0.0141,fp1000,207.8,fit-age-sex,0,196.79999999999998,218.60999999999999,196.79999999999998,218.60999999999999
model,0.02,fp1000,150.4,fit-age-sex,0,141.68500000000003,159.85000000000002,141.68500000000003,159.85000000000002
model,0.03,fp1000,103.2,fit-age-sex,0,94.89500000000001,112.50500000000001,94.89500000000001,112.50500000000001
model,0.04,fp1000,77.0,fit-age-sex,0,70.685,84.71499999999999,70.685,84.71499999999999
model,0.05,fp1000,59.6,fit-age-sex,0,53.99,65.91499999999999,53.99,65.91499999999999
model,0.1,fp1000,24.200000000000003,fit-age-sex,0,20.59,29.209999999999997,20.59,29.209999999999997
model,0.2,fp1000,7.8,fit-age-sex,0,5.095,10.809999999999997,5.095,10.809999999999997
model,0.005,tn1000,527.8000000000001,fit-age-sex,0,513.895,540.105,513.895,540.105
model,0.01,tn1000,706.6,fit-age-sex,0,692.12,718.22,692.12,718.22
model,0.0141,tn1000,775.0,fit-age-sex,0,764.0,786.02,764.0,786.02
model,0.02,tn1000,832.4,fit-age-sex,0,820.6949999999999,841.3050000000001,820.6949999999999,841.3050000000001
model,0.03,tn1000,879.6,fit-age-sex,0,869.0,888.705,869.0,888.705
model,0.04,tn1000,905.8000000000001,fit-age-sex,0,897.285,914.105,897.285,914.105
model,0.05,tn1000,923.2,fit-age-sex,0,915.095,930.22,915.095,930.22
model,0.1,tn1000,958.6,fit-age-sex,0,951.665,964.115,951.665,964.115
model,0.2,tn1000,975.0,fit-age-sex,0,970.4000000000001,979.41,970.4000000000001,979.41
model,0.005,fn1000,0.6,fit-age-sex,0,0.19999999999999715,1.0000000000000029,0.19999999999999715,1.0000000000000029
model,0.01,fn1000,2.4,fit-age-sex,0,1.4,3.809999999999998,1.4,3.809999999999998
model,0.0141,fn1000,3.8,fit-age-sex,0,2.399999999999999,5.304999999999999,2.399999999999999,5.304999999999999
model,0.02,fn1000,4.8,fit-age-sex,0,2.999999999999999,6.704999999999999,2.999999999999999,6.704999999999999
model,0.03,fn1000,6.4,fit-age-sex,0,4.295,8.904999999999998,4.295,8.904999999999998
model,0.04,fn1000,7.4,fit-age-sex,0,5.0,10.104999999999999,5.0,10.104999999999999
model,0.05,fn1000,8.2,fit-age-sex,0,6.2,11.0,6.2,11.0
model,0.1,fn1000,11.2,fit-age-sex,0,8.59,13.904999999999998,8.59,13.904999999999998
model,0.2,fn1000,14.4,fit-age-sex,0,11.4,18.0,11.4,18.0
model,0.005,n,5000.0,fit-spline,0,5000.0,5000.0,5000.0,5000.0
model,0.01,n,5000.0,fit-spline,0,5000.0,5000.0,5000.0,5000.0
model,0.0141,n,5000.0,fit-spline,0,5000.0,5000.0,5000.0,5000.0
model,0.02,n,5000.0,fit-spline,0,5000.0,5000.0,5000.0,5000.0
model,0.03,n,5000.0,fit-spline,0,5000.0,5000.0,5000.0,5000.0
model,0.04,n,5000.0,fit-spline,0,5000.0,5000.0,5000.0,5000.0
model,0.05,n,5000.0,fit-spline,0,5000.0,5000.0,5000.0,5000.0
model,0.1,n,5000.0,fit-spline,0,5000.0,5000.0,5000.0,5000.0
model,0.2,n,5000.0,fit-spline,0,5000.0,5000.0,5000.0,5000.0
model,0.005,prevalence,0.0172,fit-spline,0,0.0136,0.021009999999999997,0.0136,0.021009999999999997
model,0.01,prevalence,0.0172,fit-spline,0,0.0136,0.021009999999999997,0.0136,0.021009999999999997
model,0.0141,prevalence,0.0172,fit-spline,0,0.0136,0.021009999999999997,0.0136,0.021009999999999997
model,0.02,prevalence,0.0172,fit-spline,0,0.0136,0.021009999999999997,0.0136,0.021009999999999997
model,0.03,prevalence,0.0172,fit-spline,0,0.0136,0.021009999999999997,0.0136,0.021009999999999997
model,0.04,prevalence,0.0172,fit-spline,0,0.0136,0.021009999999999997,0.0136,0.021009999999999997
model,0.05,prevalence,0.0172,fit-spline,0,0.0136,0.021009999999999997,0.0136,0.021009999999999997
model,0.1,prevalence,0.0172,fit-spline,0,0.0136,0.021009999999999997,0.0136,0.021009999999999997
model,0.2,prevalence,0.0172,fit-spline,0,0.0136,0.021009999999999997,0.0136,0.021009999999999997
model,0.005,harm,0.0,fit-spline,0,0.0,0.0,0.0,0.0
model,0.01,harm,0.0,fit-spline,0,0.0,0.0,0.0,0.0
model,0.0141,harm,0.0,fit-spline,0,0.0,0.0,0.0,0.0
model,0.02,harm,0.0,fit-spline,0,0.0,0.0,0.0,0.0
model,0.03,harm,0.0,fit-spline,0,0.0,0.0,0.0,0.0
model,0.04,harm,0.0,fit-spline,0,0.0,0.0,0.0,0.0
model,0.05,harm,0.0,fit-spline,0,0.0,0.0,0.0,0.0
model,0.1,harm,0.0,fit-spline,0,0.0,0.0,0.0,0.0
model,0.2,harm,0.0,fit-spline,0,0.0,0.0,0.0,0.0
model,0.005,test_pos_rate,0.4722,fit-spline,0,0.459895,0.48664,0.459895,0.48664
model,0.01,test_pos_rate,0.3122,fit-spline,0,0.29928499999999997,0.32636499999999996,0.29928499999999997,0.32636499999999996
model,0.0141,test_pos_rate,0.2506,fit-spline,0,0.23915,0.26175499999999996,0.23915,0.26175499999999996
model,0.02,test_pos_rate,0.1952,fit-spline,0,0.18578999999999998,0.20552499999999999,0.18578999999999998,0.20552499999999999
model,0.03,test_pos_rate,0.1424,fit-spline,0,0.13379,0.15303,0.13379,0.15303
model,0.04,test_pos_rate,0.1088,fit-spline,0,0.1008,0.11777499999999998,0.1008,0.11777499999999998
model,0.05,test_pos_rate,0.0874,fit-spline,0,0.08,0.09581999999999999,0.08,0.09581999999999999
model,0.1,test_pos_rate,0.0354,fit-spline,0,0.0308,0.040305,0.0308,0.040305
model,0.2,test_pos_rate,0.0102,fit-spline,0,0.00739,0.0128,0.00739,0.0128
model,0.005,tp_rate,0.0166,fit-spline,0,0.01299,0.020409999999999998,0.01299,0.020409999999999998
model,0.01,tp_rate,0.0152,fit-spline,0,0.011695,0.019219999999999994,0.011695,0.019219999999999994
model,0.0141,tp_rate,0.014,fit-spline,0,0.011,0.01741,0.011,0.01741
model,0.02,tp_rate,0.0128,fit-spline,0,0.010095,0.016105,0.010095,0.016105
model,0.03,tp_rate,0.0116,fit-spline,0,0.009,0.015009999999999997,0.009,0.015009999999999997
model,0.04,tp_rate,0.0108,fit-spline,0,0.008599999999999998,0.014209999999999997,0.008599999999999998,0.014209999999999997
model,0.05,tp_rate,0.0094,fit-spline,0,0.0072,0.0126,0.0072,0.0126
model,0.1,tp_rate,0.0062,fit-spline,0,0.00439,0.008105,0.00439,0.008105
model,0.2,tp_rate,0.0032,fit-spline,0,0.0016950000000000001,0.004904999999999998,0.0016950000000000001,0.004904999999999998
model,0.005,fp_rate,0.4556,fit-spline,0,0.44328500000000004,0.46841,0.44328500000000004,0.46841
model,0.01,fp_rate,0.297,fit-spline,0,0.28357000000000004,0.31166,0.28357000000000004,0.31166
model,0.0141,fp_rate,0.23659999999999998,fit-spline,0,0.2256,0.24851499999999999,0.2256,0.24851499999999999
model,0.02,fp_rate,0.1824,fit-spline,0,0.1724,0.193315,0.1724,0.193315
model,0.03,fp_rate,0.1308,fit-spline,0,0.12238,0.13981000000000002,0.12238,0.13981000000000002
model,0.04,fp_rate,0.098,fit-spline,0,0.09059,0.1058,0.09059,0.1058
model,0.05,fp_rate,0.078,fit-spline,0,0.071495,0.08561,0.071495,0.08561
model,0.1,fp_rate,0.0292,fit-spline,0,0.02539,0.03402999999999999,0.02539,0.03402999999999999
model,0.2,fp_rate,0.007,fit-spline,0,0.0048000000000000004,0.009505,0.0048000000000000004,0.009505
model,0.005,net_benefit,0.014310552763819095,fit-spline,0,0.010714145728643215,0.01814271356783919,0.010714145728643215,0.01814271356783919
model,0.01,net_benefit,0.012199999999999999,fit-spline,0,0.00873641414141414,0.016156414141414135,0.00873641414141414,0.016156414141414135
model,0.0141,net_benefit,0.010616228826452988,fit-spline,0,0.007638539405619231,0.013993549548635763,0.007638539405619231,0.013993549548635763
model,0.02,net_benefit,0.009077551020408164,fit-spline,0,0.006438979591836733,0.012372653061224485,0.006438979591836733,0.012372653061224485
model,0.03,net_benefit,0.007554639175257731,fit-spline,0,0.005085618556701032,0.010931237113402058,0.005085618556701032,0.010931237113402058
model,0.04,net_benefit,0.006716666666666667,fit-spline,0,0.004573958333333332,0.010196041666666664,0.004573958333333332,0.010196041666666664
model,0.05,net_benefit,0.0052947368421052635,fit-spline,0,0.0031707894736842097,0.008505526315789472,0.0031707894736842097,0.008505526315789472
model,0.1,net_benefit,0.002955555555555555,fit-spline,0,0.0011099999999999994,0.004967222222222222,0.0011099999999999994,0.004967222222222222
model,0.2,net_benefit,0.0014500000000000001,fit-spline,0,-2.276824562219559e-19,0.003204999999999998,-2.276824562219559e-19,0.003204999999999998
model,0.005,net_intervention_avoided,0.40780000000000016,fit-spline,0,0.31657,0.49700999999999995,0.31657,0.49700999999999995
model,0.01,net_intervention_avoided,0.4878,fit-spline,0,0.37827000000000005,0.5926299999999999,0.37827000000000005,0.5926299999999999
model,0.0141,net_intervention_avoided,0.522449645390071,fit-spline,0,0.422208865248227,0.6226654255319147,0.422208865248227,0.6226654255319147
model,0.02,net_intervention_avoided,0.5848000000000001,fit-spline,0,0.48566499999999996,0.668945,0.48566499999999996,0.668945
model,0.03,net_intervention_avoided,0.6709333333333334,fit-spline,0,0.6049483333333333,0.737125,0.6049483333333333,0.737125
model,0.04,net_intervention_avoided,0.7312000000000001,fit-spline,0,0.66366,0.787735,0.66366,0.787735
model,0.05,net_intervention_avoided,0.7566,fit-spline,0,0.700665,0.803495,0.700665,0.803495
model,0.1,net_intervention_avoided,0.8545999999999999,fit-spline,0,0.823865,0.880905,0.823865,0.880905
model,0.2,net_intervention_avoided,0.9198000000000001,fit-spline,0,0.901485,0.934535,0.901485,0.934535
model,0.005,pp,2361.0,fit-spline,0,2299.475,2433.2,2299.475,2433.2
model,0.01,pp,1561.0,fit-spline,0,1496.425,1631.8249999999998,1496.425,1631.8249999999998
model,0.0141,pp,1253.0,fit-spline,0,1195.75,1308.7749999999999,1195.75,1308.7749999999999
model,0.02,pp,976.0000000000001,fit-spline,0,928.9499999999999,1027.625,928.9499999999999,1027.625
model,0.03,pp,712.0,fit-spline,0,668.95,765.1499999999999,668.95,765.1499999999999
model,0.04,pp,544.0,fit-spline,0,504.0,588.8749999999999,504.0,588.8749999999999
model,0.05,pp,437.0,fit-spline,0,400.0,479.0999999999999,400.0,479.0999999999999
model,0.1,pp,177.0,fit-spline,0,154.0,201.52499999999998,154.0,201.52499999999998
model,0.2,pp,51.00000000000001,fit-spline,0,36.95,64.0,36.95,64.0
model,0.005,pn,2639.0,fit-spline,0,2566.8,2700.525,2566.8,2700.525
model,0.01,pn,3439.0,fit-spline,0,3368.175,3503.575,3368.175,3503.575
model,0.0141,pn,3747.0,fit-spline,0,3691.225,3804.25,3691.225,3804.25
model,0.02,pn,4024.0,fit-spline,0,3972.375,4071.05,3972.375,4071.05
model,0.03,pn,4288.0,fit-spline,0,4234.85,4331.05,4234.85,4331.05
model,0.04,pn,4456.0,fit-spline,0,4411.125,4496.0,4411.125,4496.0
model,0.05,pn,4563.0,fit-spline,0,4520.9,4600.0,4520.9,4600.0
model,0.1,pn,4823.0,fit-spline,0,4798.475,4846.0,4798.475,4846.0
model,0.2,pn,4949.0,fit-spline,0,4936.0,4963.05,4936.0,4963.05
model,0.005,tp,83.0,fit-spline,0,64.95,102.04999999999998,64.95,102.04999999999998
model,0.01,tp,76.0,fit-spline,0,58.475,96.09999999999997,58.475,96.09999999999997
model,0.0141,tp,70.0,fit-spline,0,55.0,87.04999999999998,55.0,87.04999999999998
model,0.02,tp,64.0,fit-spline,0,50.474999999999994,80.525,50.474999999999994,80.525
model,0.03,tp,57.99999999999999,fit-spline,0,45.0,75.05,45.0,75.05
model,0.04,tp,54.0,fit-spline,0,42.99999999999999,71.04999999999998,42.99999999999999,71.04999999999998
model,0.05,tp,47.0,fit-spline,0,36.0,63.0,36.0,63.0
model,0.1,tp,31.0,fit-spline,0,21.95,40.52499999999999,21.95,40.52499999999999
model,0.2,tp,16.0,fit-spline,0,8.475,24.52499999999999,8.475,24.52499999999999
model,0.005,fp,2278.0,fit-spline,0,2216.425,2342.05,2216.425,2342.05
model,0.01,fp,1485.0,fit-spline,0,1417.8500000000001,1558.2999999999997,1417.8500000000001,1558.2999999999997
model,0.0141,fp,1182.9999999999998,fit-spline,0,1128.0,1242.575,1128.0,1242.575
model,0.02,fp,912.0,fit-spline,0,862.0,966.5749999999999,862.0,966.5749999999999
model,0.03,fp,654.0,fit-spline,0,611.9,699.0500000000001,611.9,699.0500000000001
model,0.04,fp,490.0,fit-spline,0,452.95000000000005,529.0,452.95000000000005,529.0
model,0.05,fp,390.0,fit-spline,0,357.475,428.04999999999995,357.475,428.04999999999995
model,0.1,fp,146.0,fit-spline,0,126.94999999999999,170.14999999999995,126.94999999999999,170.14999999999995
model,0.2,fp,35.0,fit-spline,0,24.000000000000004,47.525,24.000000000000004,47.525
model,0.005,tn,2636.0,fit-spline,0,2564.325,2697.525,2564.325,2697.525
model,0.01,tn,3429.0,fit-spline,0,3361.125,3493.575,3361.125,3493.575
model,0.0141,tn,3731.0,fit-spline,0,3674.325,3788.15,3674.325,3788.15
model,0.02,tn,4002.0,fit-spline,0,3942.95,4050.525,3942.95,4050.525
model,0.03,tn,4260.0,fit-spline,0,4207.475,4304.1,4207.475,4304.1
model,0.04,tn,4424.0,fit-spline,0,4375.475,4465.0,4375.475,4465.0
model,0.05,tn,4524.0,fit-spline,0,4480.425,4565.525,4480.425,4565.525
model,0.1,tn,4768.0,fit-spline,0,4735.425,4797.525,4735.425,4797.525
model,0.2,tn,4879.0,fit-spline,0,4858.425,4898.05,4858.425,4898.05
model,0.005,fn,3.0,fit-spline,0,0.9999999999999858,5.000000000000014,0.9999999999999858,5.000000000000014
model,0.01,fn,10.0,fit-spline,0,5.0,15.524999999999991,5.0,15.524999999999991
model,0.0141,fn,16.0,fit-spline,0,9.000000000000004,23.0,9.000000000000004,23.0
model,0.02,fn,22.0,fit-spline,0,14.0,31.525,14.0,31.525
model,0.03,fn,28.000000000000007,fit-spline,0,17.999999999999996,37.52499999999999,17.999999999999996,37.52499999999999
model,0.04,fn,32.0,fit-spline,0,21.475,44.52499999999999,21.475,44.52499999999999
model,0.05,fn,39.0,fit-spline,0,28.95,52.52499999999999,28.95,52.52499999999999
model,0.1,fn,55.0,fit-spline,0,42.475,69.52499999999999,42.475,69.52499999999999
model,0.2,fn,70.0,fit-spline,0,55.95,88.52499999999999,55.95,88.52499999999999
model,0.005,test_neg_rate,0.5278,fit-spline,0,0.5133599999999999,0.5401050000000001,0.5133599999999999,0.5401050000000001
model,0.01,test_neg_rate,0.6878,fit-spline,0,0.673635,0.700715,0.673635,0.700715
model,0.0141,test_neg_rate,0.7494,fit-spline,0,0.7382449999999999,0.76085,0.7382449999999999,0.76085
model,0.02,test_neg_rate,0.8048,fit-spline,0,0.794475,0.81421,0.794475,0.81421
model,0.03,test_neg_rate,0.8576,fit-spline,0,0.84697,0.8662099999999999,0.84697,0.8662099999999999
model,0.04,test_neg_rate,0.8912,fit-spline,0,0.882225,0.8992,0.882225,0.8992
model,0.05,test_neg_rate,0.9126,fit-spline,0,0.90418,0.92,0.90418,0.92
model,0.1,test_neg_rate,0.9646,fit-spline,0,0.959695,0.9692,0.959695,0.9692
model,0.2,test_neg_rate,0.9898,fit-spline,0,0.9872,0.99261,0.9872,0.99261
model,0.005,tn_rate,0.5272,fit-spline,0,0.512865,0.539505,0.512865,0.539505
model,0.01,tn_rate,0.6858,fit-spline,0,0.672225,0.698715,0.672225,0.698715
model,0.0141,tn_rate,0.7462,fit-spline,0,0.734865,0.75763,0.734865,0.75763
model,0.02,tn_rate,0.8004,fit-spline,0,0.78859,0.8101050000000001,0.78859,0.8101050000000001
model,0.03,tn_rate,0.852,fit-spline,0,0.841495,0.86082,0.841495,0.86082
model,0.04,tn_rate,0.8848,fit-spline,0,0.875095,0.893,0.875095,0.893
model,0.05,tn_rate,0.9048,fit-spline,0,0.896085,0.913105,0.896085,0.913105
model,0.1,tn_rate,0.9536,fit-spline,0,0.947085,0.959505,0.947085,0.959505
model,0.2,tn_rate,0.9758,fit-spline,0,0.971685,0.97961,0.971685,0.97961
model,0.005,fn_rate,0.0006,fit-spline,0,0.00019999999999999716,0.0010000000000000028,0.00019999999999999716,0.0010000000000000028
model,0.01,fn_rate,0.002,fit-spline,0,0.001,0.003104999999999998,0.001,0.003104999999999998
model,0.0141,fn_rate,0.0032,fit-spline,0,0.0018000000000000006,0.0046,0.0018000000000000006,0.0046
model,0.02,fn_rate,0.0044,fit-spline,0,0.0028,0.006305,0.0028,0.006305
model,0.03,fn_rate,0.005600000000000002,fit-spline,0,0.003599999999999999,0.007504999999999999,0.003599999999999999,0.007504999999999999
model,0.04,fn_rate,0.0064,fit-spline,0,0.004295,0.008904999999999998,0.004295,0.008904999999999998
model,0.05,fn_rate,0.0078,fit-spline,0,0.00579,0.010504999999999999,0.00579,0.010504999999999999
model,0.1,fn_rate,0.011,fit-spline,0,0.008495,0.013904999999999999,0.008495,0.013904999999999999
model,0.2,fn_rate,0.014,fit-spline,0,0.01119,0.017705,0.01119,0.017705
model,0.005,pp1000,472.2,fit-spline,0,459.895,486.64,459.895,486.64
model,0.01,pp1000,312.2,fit-spline,0,299.28499999999997,326.365,299.28499999999997,326.365
model,0.0141,pp1000,250.6,fit-spline,0,239.14999999999998,261.755,239.14999999999998,261.755
model,0.02,pp1000,195.20000000000002,fit-spline,0,185.79,205.52499999999998,185.79,205.52499999999998
