fpr,metric_name,metric_value,model_name,m,q025,q975,ci_low,ci_high
0.83,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.84,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.85,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.86,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.87,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.88,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.89,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.9,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.91,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.92,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.93,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.94,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.95,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.96,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.97,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.98,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.99,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
1.0,tpr,1.0,fit-age-sex,0,1.0,1.0,1.0,1.0
0.0,thr,inf,fit-age-sex,0,0.48552588830485305,,0.48552588830485305,
0.01,thr,0.14577614134829175,fit-age-sex,0,0.14435600815807526,0.20882077522522832,0.14435600815807526,0.20882077522522832
0.02,thr,0.11161342621093895,fit-age-sex,0,0.1014803660166834,0.13211108558491902,0.1014803660166834,0.13211108558491902
0.03,thr,0.08586226490227256,fit-age-sex,0,0.07963745769194881,0.10013974469743692,0.07963745769194881,0.10013974469743692
0.04,thr,0.07344858169182965,fit-age-sex,0,0.06269417199602167,0.07925503543820513,0.06269417199602167,0.07925503543820513
0.05,thr,0.05759138715230975,fit-age-sex,0,0.053633906772067294,0.06357900852433461,0.053633906772067294,0.06357900852433461
0.06,thr,0.051485946868124605,fit-age-sex,0,0.047649341923929854,0.05395451844183758,0.047649341923929854,0.05395451844183758
0.07,thr,0.0458440913134427,fit-age-sex,0,0.04105096100798155,0.04884932828456592,0.04105096100798155,0.04884932828456592
0.08,thr,0.03907400103601055,fit-age-sex,0,0.035672484638937275,0.04356291282767675,0.035672484638937275,0.04356291282767675
0.09,thr,0.0338754532131718,fit-age-sex,0,0.03202064489854322,0.03847289022756567,0.03202064489854322,0.03847289022756567
0.1,thr,0.0308258931893684,fit-age-sex,0,0.029122267388037998,0.0342487337945992,0.029122267388037998,0.0342487337945992
0.11,thr,0.0288835030105043,fit-age-sex,0,0.02636781507116183,0.031043441137840615,0.02636781507116183,0.031043441137840615
0.12,thr,0.025361091889112067,fit-age-sex,0,0.024420061326617653,0.028728920146774525,0.024420061326617653,0.028728920146774525
0.13,thr,0.02448018090117903,fit-age-sex,0,0.02239297852611909,0.026002676687129588,0.02239297852611909,0.026002676687129588
0.14,thr,0.021590348584475765,fit-age-sex,0,0.02069713676451016,0.024087108537397546,0.02069713676451016,0.024087108537397546
0.15,thr,0.020425395780207734,fit-age-sex,0,0.01921719772867557,0.021937862910045028,0.01921719772867557,0.021937862910045028
0.16,thr,0.01894785060010825,fit-age-sex,0,0.017645560428219038,0.020298432558212343,0.017645560428219038,0.020298432558212343
0.17,thr,0.0180439905666142,fit-age-sex,0,0.016811709659874004,0.019020564481138418,0.016811709659874004,0.019020564481138418
0.18,thr,0.0168158388543228,fit-age-sex,0,0.015698937514496636,0.01763383276578886,0.015698937514496636,0.01763383276578886
0.19,thr,0.0162135935505391,fit-age-sex,0,0.014932083698713574,0.01685679401406268,0.014932083698713574,0.01685679401406268
0.2,thr,0.015611348246755401,fit-age-sex,0,0.014152968933070595,0.015778577619088817,0.014152968933070595,0.015778577619088817
0.21,thr,0.014649393948218549,fit-age-sex,0,0.013469344024138073,0.015113155903311182,0.013469344024138073,0.015113155903311182
0.22,thr,0.013658577798250249,fit-age-sex,0,0.012807723130123747,0.014336451662795619,0.012807723130123747,0.014336451662795619
0.23,thr,0.012847919017005726,fit-age-sex,0,0.01220645545527656,0.013732585759743416,0.01220645545527656,0.013732585759743416
0.24,thr,0.01237016055562175,fit-age-sex,0,0.011503434356960957,0.012959321970148594,0.011503434356960957,0.012959321970148594
0.25,thr,0.011892402094237774,fit-age-sex,0,0.0108665737934714,0.012420305180044413,0.0108665737934714,0.012420305180044413
0.26,thr,0.0107737750784672,fit-age-sex,0,0.010421487272058641,0.011825600085821168,0.010421487272058641,0.011825600085821168
0.27,thr,0.0104473249159469,fit-age-sex,0,0.009981215061988619,0.011291829932938646,0.009981215061988619,0.011291829932938646
0.28,thr,0.01007106590234955,fit-age-sex,0,0.009532039044996611,0.010748227216495045,0.009532039044996611,0.010748227216495045
0.29,thr,0.00968267866850845,fit-age-sex,0,0.009105070538518896,0.010233110948447019,0.009105070538518896,0.010233110948447019
0.3,thr,0.0092498854877536,fit-age-sex,0,0.008644162920862694,0.00976427545606658,0.008644162920862694,0.00976427545606658
0.31,thr,0.00886747369675958,fit-age-sex,0,0.008324068072391416,0.009375847938406387,0.008324068072391416,0.009375847938406387
0.32,thr,0.00859177732342656,fit-age-sex,0,0.008032593224189344,0.008978646575481202,0.008032593224189344,0.008978646575481202
0.33,thr,0.00831608095009354,fit-age-sex,0,0.007757155891364581,0.008554401653336879,0.007757155891364581,0.008554401653336879
0.34,thr,0.00804038457676052,fit-age-sex,0,0.007450028792682068,0.008179454542557068,0.007450028792682068,0.008179454542557068
0.35,thr,0.00761269230938005,fit-age-sex,0,0.0071553850855824355,0.007943737237635714,0.0071553850855824355,0.007943737237635714
0.36,thr,0.007288358268325425,fit-age-sex,0,0.006879097924943788,0.007709225012045785,0.006879097924943788,0.007709225012045785
0.37,thr,0.0070794326181037506,fit-age-sex,0,0.006572079776403503,0.0073261136794975585,0.006572079776403503,0.0073261136794975585
0.38,thr,0.006870506967882075,fit-age-sex,0,0.006396652307961065,0.007040343051590968,0.006396652307961065,0.007040343051590968
0.39,thr,0.00645607443410015,fit-age-sex,0,0.006141926399424614,0.006759955946134913,0.006141926399424614,0.006759955946134913
0.4,thr,0.006120348280451417,fit-age-sex,0,0.005939152975509897,0.006518254873062256,0.005939152975509897,0.006518254873062256
0.41,thr,0.005948727400788733,fit-age-sex,0,0.005696364712411839,0.0063533107824096935,0.005696364712411839,0.0063533107824096935
0.42,thr,0.005777106521126049,fit-age-sex,0,0.005498844783289146,0.006113275669752249,0.005498844783289146,0.006113275669752249
0.43,thr,0.005605485641463366,fit-age-sex,0,0.005336123587464122,0.005866576993448476,0.005336123587464122,0.005866576993448476
0.44,thr,0.005433864761800683,fit-age-sex,0,0.005164757213448714,0.005641898747937827,0.005164757213448714,0.005641898747937827
0.45,thr,0.005129627469194971,fit-age-sex,0,0.005009436673658929,0.005464754898471217,0.005009436673658929,0.005464754898471217
0.46,thr,0.005000724861732543,fit-age-sex,0,0.004847573039115962,0.005288525473093582,0.004847573039115962,0.005288525473093582
0.47,thr,0.004871822254270114,fit-age-sex,0,0.004636484943552286,0.005090911530235561,0.004636484943552286,0.005090911530235561
0.48,thr,0.0047429196468076855,fit-age-sex,0,0.004473411558230701,0.0049426754400263935,0.004473411558230701,0.0049426754400263935
0.49,thr,0.004614017039345257,fit-age-sex,0,0.004348153576175043,0.004774313047949622,0.004348153576175043,0.004774313047949622
0.5,thr,0.004485114431882828,fit-age-sex,0,0.004207294378928889,0.004558169621264488,0.004207294378928889,0.004558169621264488
0.51,thr,0.0043562118244204005,fit-age-sex,0,0.004077283810584171,0.004410680939310664,0.004077283810584171,0.004410680939310664
0.52,thr,0.004227309216957971,fit-age-sex,0,0.003937263901067574,0.004274827651916101,0.003937263901067574,0.004274827651916101
0.53,thr,0.004098406609495543,fit-age-sex,0,0.003839652131191715,0.004127590805444118,0.003839652131191715,0.004127590805444118
0.54,thr,0.003969504002033114,fit-age-sex,0,0.003741501881876856,0.004016095946921775,0.003741501881876856,0.004016095946921775
0.55,thr,0.003840601394570686,fit-age-sex,0,0.0036358669283315624,0.003896247446195149,0.0036358669283315624,0.003896247446195149
0.56,thr,0.0037116987871082573,fit-age-sex,0,0.0035321986120610553,0.0037936284001818927,0.0035321986120610553,0.0037936284001818927
0.57,thr,0.0035827961796458287,fit-age-sex,0,0.003415801448264175,0.0036977041355058036,0.003415801448264175,0.0036977041355058036
0.58,thr,0.003380122699394875,fit-age-sex,0,0.003277222197307745,0.0035779395930599376,0.003277222197307745,0.0035779395930599376
0.59,thr,0.0033075378723638497,fit-age-sex,0,0.003153675368668704,0.003474015548085295,0.003153675368668704,0.003474015548085295
0.6,thr,0.0032349530453328248,fit-age-sex,0,0.0030639324611828624,0.003353730903156349,0.0030639324611828624,0.003353730903156349
0.61,thr,0.00308500269577163,fit-age-sex,0,0.0029726047280243637,0.003208976918316644,0.0029726047280243637,0.003208976918316644
0.62,thr,0.00300788126249466,fit-age-sex,0,0.002877034967046554,0.0030994990206915487,0.002877034967046554,0.0030994990206915487
0.63,thr,0.00293075982921769,fit-age-sex,0,0.0027971316573276272,0.0030109603131557488,0.0027971316573276272,0.0030109603131557488
0.64,thr,0.0028536383959407202,fit-age-sex,0,0.0027148076019139025,0.002910663295208251,0.0027148076019139025,0.002910663295208251
0.65,thr,0.00277651696266375,fit-age-sex,0,0.002615992275324936,0.0028425964397422363,0.002615992275324936,0.0028425964397422363
0.66,thr,0.0026993955293867803,fit-age-sex,0,0.0025382905742174226,0.0027611431393602674,0.0025382905742174226,0.0027611431393602674
0.67,thr,0.00262227409610981,fit-age-sex,0,0.0024421414271452047,0.002675194929869401,0.0024421414271452047,0.002675194929869401
0.68,thr,0.00254515266283284,fit-age-sex,0,0.0023742742850484987,0.0025978229783769837,0.0023742742850484987,0.0025978229783769837
0.69,thr,0.0024680312295558703,fit-age-sex,0,0.002312191463082675,0.0024978209668692552,0.002312191463082675,0.0024978209668692552
0.7,thr,0.0023319961391682774,fit-age-sex,0,0.002246063090519065,0.0024127538969250773,0.002246063090519065,0.0024127538969250773
0.71,thr,0.0022758918252099546,fit-age-sex,0,0.0021752230523862538,0.0023451525035595062,0.0021752230523862538,0.0023451525035595062
0.72,thr,0.002219787511251632,fit-age-sex,0,0.00211796197963321,0.002279728663881245,0.00211796197963321,0.002279728663881245
0.73,thr,0.0021636831972933093,fit-age-sex,0,0.0020720736734813677,0.0022015690734281212,0.0020720736734813677,0.0022015690734281212
0.74,thr,0.002107578883334987,fit-age-sex,0,0.002019546495454846,0.0021472047259259363,0.002019546495454846,0.0021472047259259363
0.75,thr,0.0020514745693766645,fit-age-sex,0,0.0019520951218250887,0.0021014416127913896,0.0019520951218250887,0.0021014416127913896
0.76,thr,0.0019953702554183416,fit-age-sex,0,0.001898547078683105,0.002039913441075426,0.001898547078683105,0.002039913441075426
0.77,thr,0.0019392659414600192,fit-age-sex,0,0.001851452084189654,0.0019765803801715114,0.001851452084189654,0.0019765803801715114
0.78,thr,0.0018831616275016966,fit-age-sex,0,0.0018072057811725451,0.0019167598420112787,0.0018072057811725451,0.0019167598420112787
0.79,thr,0.001827057313543374,fit-age-sex,0,0.00176330806170865,0.0018795064969547974,0.00176330806170865,0.0018795064969547974
0.8,thr,0.0017709529995850516,fit-age-sex,0,0.0017200773190475574,0.0018136115560618998,0.0017200773190475574,0.0018136115560618998
0.81,thr,0.0017148486856267287,fit-age-sex,0,0.001679954331185944,0.00176383371387925,0.001679954331185944,0.00176383371387925
0.82,thr,0.0016587443716684063,fit-age-sex,0,0.0016213246906040127,0.001717176988517175,0.0016213246906040127,0.001717176988517175
0.83,thr,0.0016026400577100837,fit-age-sex,0,0.0015690660080483088,0.0016700417467641537,0.0015690660080483088,0.0016700417467641537
0.84,thr,0.001546535743751761,fit-age-sex,0,0.0015335836411517238,0.0016127997626446586,0.0015335836411517238,0.0016127997626446586
0.85,thr,0.0014904314297934386,fit-age-sex,0,0.0014855695629411852,0.0015624985769591274,0.0014855695629411852,0.0015624985769591274
0.86,thr,0.0014343271158351158,fit-age-sex,0,0.0014498134626765064,0.0015217019618044324,0.0014498134626765064,0.0015217019618044324
0.87,thr,0.0013782228018767934,fit-age-sex,0,0.00141272633694845,0.0014732715402560649,0.00141272633694845,0.0014732715402560649
0.88,thr,0.0013221184879184708,fit-age-sex,0,0.0013809933123299538,0.0014365656307796164,0.0013809933123299538,0.0014365656307796164
0.89,thr,0.0012660141739601481,fit-age-sex,0,0.0013406331259249225,0.00139651483186865,0.0013406331259249225,0.00139651483186865
0.9,thr,0.0012099098600018257,fit-age-sex,0,0.0013075775228863,0.001355590393321575,0.0013075775228863,0.001355590393321575
0.91,thr,0.001153805546043503,fit-age-sex,0,0.00126867149771946,0.0013194993699952974,0.00126867149771946,0.0013194993699952974
0.92,thr,0.0010977012320851805,fit-age-sex,0,0.0012364610252074489,0.0012831316288459125,0.0012364610252074489,0.0012831316288459125
0.93,thr,0.0010415969181268578,fit-age-sex,0,0.001193097059670905,0.0012476847109734537,0.001193097059670905,0.0012476847109734537
0.94,thr,0.0009854926041685352,fit-age-sex,0,0.0011598498275264325,0.0012074474826305488,0.0011598498275264325,0.0012074474826305488
0.95,thr,0.0009293882902102128,fit-age-sex,0,0.0011231217710517937,0.0011725180991129212,0.0011231217710517937,0.0011725180991129212
0.96,thr,0.0008732839762518902,fit-age-sex,0,0.0010819524732156999,0.0011275112835868748,0.0010819524732156999,0.0011275112835868748
0.97,thr,0.0008171796622935676,fit-age-sex,0,0.0010427124819965287,0.00107719612863068,0.0010427124819965287,0.00107719612863068
0.98,thr,0.0007610753483352449,fit-age-sex,0,0.0009926063869809137,0.0010345708144878362,0.0009926063869809137,0.0010345708144878362
0.99,thr,0.0007049710343769225,fit-age-sex,0,0.0008997511871618263,0.000974830618269315,0.0008997511871618263,0.000974830618269315
1.0,thr,0.0006488667204186,fit-age-sex,0,0.0006488667204186,0.0007487219955089,0.0006488667204186,0.0007487219955089
0.0,tpr,0.0,fit-spline,0,0.0,0.0377569099929128,0.0,0.0377569099929128
0.01,tpr,0.22093023255813954,fit-spline,0,0.13484258492129247,0.309473587674248,0.13484258492129247,0.309473587674248
0.02,tpr,0.29069767441860467,fit-spline,0,0.20633333333333334,0.3876944971537002,0.20633333333333334,0.3876944971537002
0.03,tpr,0.37209302325581395,fit-spline,0,0.26230374396135264,0.44836278586278583,0.26230374396135264,0.44836278586278583
0.04,tpr,0.4186046511627907,fit-spline,0,0.3112990196078431,0.4897997496871089,0.3112990196078431,0.4897997496871089
0.05,tpr,0.46511627906976744,fit-spline,0,0.3648936170212766,0.5307259073842303,0.3648936170212766,0.5307259073842303
0.06,tpr,0.47674418604651164,fit-spline,0,0.36917105263157896,0.5500339548092358,0.36917105263157896,0.5500339548092358
0.07,tpr,0.5,fit-spline,0,0.4144791666666667,0.5766878342245989,0.4144791666666667,0.5766878342245989
0.08,tpr,0.5465116279069767,fit-spline,0,0.4511309523809524,0.6483323226197696,0.4511309523809524,0.6483323226197696
0.09,tpr,0.6162790697674418,fit-spline,0,0.49676637876553614,0.6967613636363635,0.49676637876553614,0.6967613636363635
0.1,tpr,0.627906976744186,fit-spline,0,0.5384224186307519,0.7223015774437958,0.5384224186307519,0.7223015774437958
0.11,tpr,0.627906976744186,fit-spline,0,0.5394886363636363,0.7223015774437958,0.5394886363636363,0.7223015774437958
0.12,tpr,0.6511627906976745,fit-spline,0,0.55497799779978,0.7405429943767573,0.55497799779978,0.7405429943767573
0.13,tpr,0.6744186046511628,fit-spline,0,0.589918946301925,0.7639204545454545,0.589918946301925,0.7639204545454545
0.14,tpr,0.7093023255813954,fit-spline,0,0.617686170212766,0.793051278618289,0.617686170212766,0.793051278618289
0.15,tpr,0.7209302325581395,fit-spline,0,0.6391752577319587,0.8102453102453102,0.6391752577319587,0.8102453102453102
0.16,tpr,0.7209302325581395,fit-spline,0,0.648301499032882,0.8181818181818182,0.648301499032882,0.8181818181818182
0.17,tpr,0.7325581395348837,fit-spline,0,0.6536326658322904,0.8181818181818182,0.6536326658322904,0.8181818181818182
0.18,tpr,0.7441860465116279,fit-spline,0,0.6629432624113475,0.825,0.6629432624113475,0.825
0.19,tpr,0.7441860465116279,fit-spline,0,0.6644791666666666,0.825,0.6644791666666666,0.825
0.2,tpr,0.7441860465116279,fit-spline,0,0.6644791666666666,0.8303977272727273,0.6644791666666666,0.8303977272727273
0.21,tpr,0.7558139534883721,fit-spline,0,0.6644791666666666,0.8303977272727273,0.6644791666666666,0.8303977272727273
0.22,tpr,0.7558139534883721,fit-spline,0,0.6644791666666666,0.8333346065699007,0.6644791666666666,0.8333346065699007
0.23,tpr,0.7674418604651163,fit-spline,0,0.6751255910165485,0.8522727272727273,0.6751255910165485,0.8522727272727273
0.24,tpr,0.813953488372093,fit-spline,0,0.722828939520458,0.8914418543740178,0.722828939520458,0.8914418543740178
0.25,tpr,0.8255813953488372,fit-spline,0,0.7628472222222222,0.895582171012735,0.7628472222222222,0.895582171012735
0.26,tpr,0.8372093023255814,fit-spline,0,0.7753722794959909,0.9058823529411765,0.7753722794959909,0.9058823529411765
0.27,tpr,0.8372093023255814,fit-spline,0,0.7753722794959909,0.9107186459489456,0.7753722794959909,0.9107186459489456
0.28,tpr,0.8604651162790697,fit-spline,0,0.7810591792228391,0.9286628259551243,0.7810591792228391,0.9286628259551243
0.29,tpr,0.8604651162790697,fit-spline,0,0.7947115384615384,0.9389920506769346,0.7947115384615384,0.9389920506769346
0.3,tpr,0.8837209302325582,fit-spline,0,0.8096266968325792,0.9423418423973363,0.8096266968325792,0.9423418423973363
0.31,tpr,0.8837209302325582,fit-spline,0,0.8159989316239316,0.9423418423973363,0.8159989316239316,0.9423418423973363
0.32,tpr,0.8837209302325582,fit-spline,0,0.8159989316239316,0.9423418423973363,0.8159989316239316,0.9423418423973363
0.33,tpr,0.8837209302325582,fit-spline,0,0.8159989316239316,0.9439465408805031,0.8159989316239316,0.9439465408805031
0.34,tpr,0.8953488372093024,fit-spline,0,0.8217532051282052,0.9453853046594982,0.8217532051282052,0.9453853046594982
0.35,tpr,0.9069767441860465,fit-spline,0,0.8270358499525166,0.9528884572697003,0.8270358499525166,0.9528884572697003
0.36,tpr,0.9069767441860465,fit-spline,0,0.8469907407407408,0.9528884572697003,0.8469907407407408,0.9528884572697003
0.37,tpr,0.9069767441860465,fit-spline,0,0.8469907407407408,0.9563082437275986,0.8469907407407408,0.9563082437275986
0.38,tpr,0.9186046511627907,fit-spline,0,0.8619152227722773,0.961038961038961,0.8619152227722773,0.961038961038961
0.39,tpr,0.9302325581395349,fit-spline,0,0.8796000788022065,0.9668713343108505,0.8796000788022065,0.9668713343108505
0.4,tpr,0.9302325581395349,fit-spline,0,0.8796000788022065,0.9768875502008032,0.8796000788022065,0.9768875502008032
0.41,tpr,0.9418604651162791,fit-spline,0,0.8888888888888888,0.9833880037488284,0.8888888888888888,0.9833880037488284
0.42,tpr,0.9534883720930233,fit-spline,0,0.901058681185723,0.9888295880149813,0.901058681185723,0.9888295880149813
0.43,tpr,0.9651162790697675,fit-spline,0,0.9233674463937622,0.9888295880149813,0.9233674463937622,0.9888295880149813
0.44,tpr,0.9651162790697675,fit-spline,0,0.9379679144385027,0.9890157004830917,0.9379679144385027,0.9890157004830917
0.45,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.46,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.47,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.48,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.49,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.5,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.51,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.52,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.53,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.54,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.55,tpr,0.9651162790697675,fit-spline,0,0.9414477441462021,0.9890157004830917,0.9414477441462021,0.9890157004830917
0.56,tpr,0.9651162790697675,fit-spline,0,0.9428389498432602,0.989480101984259,0.9428389498432602,0.989480101984259
0.57,tpr,0.9767441860465116,fit-spline,0,0.9526470588235294,0.9958695652173912,0.9526470588235294,0.9958695652173912
0.58,tpr,0.9767441860465116,fit-spline,0,0.9537032085561498,1.0,0.9537032085561498,1.0
0.59,tpr,0.9767441860465116,fit-spline,0,0.9537032085561498,1.0,0.9537032085561498,1.0
0.6,tpr,0.9767441860465116,fit-spline,0,0.9537032085561498,1.0,0.9537032085561498,1.0
0.61,tpr,0.9767441860465116,fit-spline,0,0.9537032085561498,1.0,0.9537032085561498,1.0
0.62,tpr,0.9883720930232558,fit-spline,0,0.9559591144149968,1.0,0.9559591144149968,1.0
0.63,tpr,0.9883720930232558,fit-spline,0,0.960158371040724,1.0,0.960158371040724,1.0
0.64,tpr,0.9883720930232558,fit-spline,0,0.960158371040724,1.0,0.960158371040724,1.0
0.65,tpr,0.9883720930232558,fit-spline,0,0.960158371040724,1.0,0.960158371040724,1.0
0.66,tpr,0.9883720930232558,fit-spline,0,0.960158371040724,1.0,0.960158371040724,1.0
0.67,tpr,0.9883720930232558,fit-spline,0,0.960158371040724,1.0,0.960158371040724,1.0
0.68,tpr,0.9883720930232558,fit-spline,0,0.960158371040724,1.0,0.960158371040724,1.0
0.69,tpr,0.9883720930232558,fit-spline,0,0.960158371040724,1.0,0.960158371040724,1.0
0.7,tpr,0.9883720930232558,fit-spline,0,0.960158371040724,1.0,0.960158371040724,1.0
0.71,tpr,0.9883720930232558,fit-spline,0,0.9685160427807487,1.0,0.9685160427807487,1.0
0.72,tpr,1.0,fit-spline,0,0.9854635416666667,1.0,0.9854635416666667,1.0
0.73,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.74,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.75,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.76,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.77,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.78,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.79,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.8,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.81,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.82,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.83,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.84,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.85,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.86,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.87,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.88,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.89,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.9,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.91,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.92,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.93,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.94,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.95,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.96,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.97,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.98,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.99,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
1.0,tpr,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.0,thr,inf,fit-spline,0,0.39626711632228684,,0.39626711632228684,
0.01,thr,0.17244861711544884,fit-spline,0,0.14935363388512304,0.19517887956182853,0.14935363388512304,0.19517887956182853
0.02,thr,0.12438911350773489,fit-spline,0,0.11341645026684095,0.13503728717235033,0.11341645026684095,0.13503728717235033
0.03,thr,0.09939982738342457,fit-spline,0,0.09116985090139264,0.11009583561067533,0.09116985090139264,0.11009583561067533
0.04,thr,0.08105102814607087,fit-spline,0,0.07687928912794592,0.09191885906853749,0.07687928912794592,0.09191885906853749
0.05,thr,0.07047176846282396,fit-spline,0,0.06620689642069273,0.07722311260496671,0.06620689642069273,0.07722311260496671
0.06,thr,0.0629313204289053,fit-spline,0,0.05888220068382546,0.06699986502876876,0.05888220068382546,0.06699986502876876
0.07,thr,0.058483888331876885,fit-spline,0,0.052407035465039255,0.06096983012715867,0.052407035465039255,0.06096983012715867
0.08,thr,0.05031650528076076,fit-spline,0,0.04598717873354793,0.05456475061844106,0.04598717873354793,0.05456475061844106
0.09,thr,0.04398622854613039,fit-spline,0,0.040679771739860655,0.048118128488618066,0.040679771739860655,0.048118128488618066
0.1,thr,0.04042028746623602,fit-spline,0,0.037169973904283386,0.04357914678475815,0.037169973904283386,0.04357914678475815
0.11,thr,0.03766480383439556,fit-spline,0,0.03386866990846642,0.0394624476026336,0.03386866990846642,0.0394624476026336
0.12,thr,0.03355802196861313,fit-spline,0,0.031072202842328377,0.03568612799002639,0.031072202842328377,0.03568612799002639
0.13,thr,0.030602671998269028,fit-spline,0,0.02862605694522023,0.03306572777850623,0.02862605694522023,0.03306572777850623
0.14,thr,0.027486492435596956,fit-spline,0,0.026595403551041508,0.030690101183793384,0.026595403551041508,0.030690101183793384
0.15,thr,0.02570986404666973,fit-spline,0,0.024310365945961785,0.02795341628759806,0.024310365945961785,0.02795341628759806
0.16,thr,0.024781490693605194,fit-spline,0,0.022267433380289407,0.026505476061925683,0.022267433380289407,0.026505476061925683
0.17,thr,0.022554818177229298,fit-spline,0,0.02094111386521894,0.02407008345144701,0.02094111386521894,0.02407008345144701
0.18,thr,0.02040077602276951,fit-spline,0,0.01920643595842667,0.02216980166384197,0.01920643595842667,0.02216980166384197
0.19,thr,0.019547632717825253,fit-spline,0,0.018320369903483808,0.020835742804135145,0.018320369903483808,0.020835742804135145
0.2,thr,0.018694489412880995,fit-spline,0,0.017335559955948984,0.019487197363924055,0.017335559955948984,0.019487197363924055
0.21,thr,0.01694693379598813,fit-spline,0,0.016145725658664276,0.018453430583197664,0.016145725658664276,0.018453430583197664
0.22,thr,0.016064011162512784,fit-spline,0,0.014954493725209003,0.017508842020562725,0.014954493725209003,0.017508842020562725
0.23,thr,0.014787425828960588,fit-spline,0,0.014031407143853074,0.016484195973779578,0.014031407143853074,0.016484195973779578
0.24,thr,0.014143538626979459,fit-spline,0,0.013086127300172216,0.015120396535605256,0.013086127300172216,0.015120396535605256
0.25,thr,0.013480801048075468,fit-spline,0,0.012381218241848138,0.014246859498577024,0.012381218241848138,0.014246859498577024
0.26,thr,0.012507297487957918,fit-spline,0,0.011972593551763042,0.013526516709419735,0.011972593551763042,0.013526516709419735
